Customer ID,Frequency,Monetary,Returns,Customer Age,Gender,Churn,Recency,Recency_log
514,3,4187,3.0,57,1,1,200,5.303304908059076
515,3,9660,0.0,58,0,1,310,5.739792912179234
516,6,17779,3.0,35,1,0,40,3.713572066704308
517,4,6503,1.0,70,1,0,146,4.990432586778736
518,7,10743,3.0,41,0,0,466,6.1463292576688975
519,4,11017,1.0,57,0,0,339,5.828945617610208
520,4,5842,0.0,23,1,0,302,5.713732805509369
521,5,10191,2.0,30,0,0,177,5.181783550292085
522,5,13158,2.0,64,1,0,375,5.929589143389895
523,5,16482,3.0,66,1,1,830,6.7226297948554485
524,7,16168,5.0,43,0,0,42,3.7612001156935615
525,5,12543,3.0,47,0,1,163,5.099866427824199
526,8,22053,2.0,42,1,0,10,2.3978952727983707
527,6,18623,1.0,49,0,0,171,5.147494476813453
528,4,10830,1.0,46,1,0,330,5.802118375377063
529,5,14466,1.0,28,1,0,244,5.501258210544727
530,9,24520,2.0,38,0,0,51,3.951243718581428
531,3,10680,2.0,35,0,1,365,5.902633333401366
532,5,17553,2.0,62,1,1,865,6.763884908562435
533,8,22594,1.0,19,1,0,18,2.9444389791664403
534,8,21665,4.0,34,0,0,45,3.828641396489095
535,3,10956,1.0,52,1,0,169,5.135798437050262
536,6,20509,5.0,46,0,1,596,6.391917113392602
537,2,3755,1.0,61,1,1,278,5.631211781821365
538,7,11298,2.0,42,0,0,340,5.831882477283517
539,13,46390,3.0,68,1,0,107,4.68213122712422
540,5,14149,4.0,51,0,0,299,5.703782474656201
541,3,4166,3.0,65,1,0,115,4.7535901911063645
542,6,17431,2.0,36,1,0,163,5.099866427824199
543,4,7620,2.0,58,0,0,23,3.1780538303479458
544,3,9522,1.0,46,1,0,296,5.6937321388027
545,5,14128,3.0,48,0,1,243,5.497168225293202
546,5,13422,1.0,55,1,0,124,4.8283137373023015
547,6,17435,2.0,19,0,0,65,4.189654742026425
548,8,29989,4.0,65,0,0,91,4.5217885770490405
549,4,15527,1.0,60,1,0,337,5.823045895483019
550,3,6211,1.0,35,0,1,774,6.652863029353347
551,6,13985,4.0,38,1,0,71,4.276666119016055
552,1,4500,0.0,25,0,0,108,4.691347882229144
553,3,7656,0.0,37,1,1,1147,7.045776576879511
554,4,14303,2.0,35,0,0,120,4.795790545596741
555,10,33993,6.0,37,0,0,115,4.7535901911063645
556,2,4583,0.0,66,1,1,994,6.902742737158593
557,5,16712,1.0,60,1,0,37,3.6375861597263857
558,3,10039,0.0,47,1,0,39,3.688879454113936
559,5,7972,2.0,46,1,0,268,5.594711379601839
560,4,9581,2.0,38,1,1,138,4.934473933130692
561,7,19931,3.0,29,1,0,391,5.971261839790462
562,2,5520,1.0,57,0,1,542,6.297109319933935
563,7,13867,2.0,28,0,0,26,3.295836866004329
564,2,7230,2.0,30,0,1,635,6.455198563340122
565,7,10573,2.0,58,0,0,145,4.983606621708336
566,4,11924,2.0,63,0,1,171,5.147494476813453
567,6,15700,4.0,40,1,0,87,4.477336814478207
568,6,20210,1.0,54,0,0,208,5.342334251964811
569,4,13105,3.0,23,1,0,43,3.784189633918261
570,4,8792,3.0,19,1,0,300,5.707110264748875
571,1,1432,0.0,30,0,1,542,6.297109319933935
572,8,15942,3.0,53,1,0,129,4.867534450455582
573,8,24458,4.0,31,0,0,293,5.683579767338681
574,5,16821,3.0,64,1,0,333,5.811140992976701
575,6,17550,3.0,64,0,0,187,5.236441962829949
576,3,8962,1.0,52,0,0,156,5.056245805348308
577,6,16413,0.0,63,0,0,68,4.23410650459726
578,5,16873,0.0,56,0,0,309,5.736572297479192
579,10,32023,3.0,69,0,0,86,4.465908118654584
580,8,25102,4.0,64,1,1,511,6.238324625039508
581,4,11882,1.0,63,1,0,359,5.886104031450156
582,5,14676,0.0,51,0,0,382,5.948034989180646
583,4,9991,4.0,56,1,1,119,4.787491742782046
585,3,8786,2.0,49,0,1,320,5.771441123130016
586,5,16816,1.0,45,0,0,334,5.814130531825066
587,6,19135,2.0,63,1,1,595,6.39024066706535
588,3,3679,2.0,47,1,0,115,4.7535901911063645
589,7,24219,3.0,69,1,0,52,3.970291913552122
590,4,11354,2.0,38,0,1,429,6.063785208687608
591,3,8254,0.0,64,0,0,61,4.127134385045092
592,4,3659,1.0,20,1,1,721,6.582025138892826
593,4,9354,2.0,69,1,0,271,5.605802066295998
594,10,28316,6.0,28,1,0,197,5.288267030694535
595,5,14700,2.0,52,0,0,43,3.784189633918261
596,3,9196,1.0,19,0,1,375,5.929589143389895
597,3,10390,0.0,65,0,0,122,4.812184355372417
598,9,28069,5.0,55,0,0,269,5.598421958998375
599,5,11040,4.0,66,0,0,264,5.579729825986222
600,5,11578,3.0,48,0,1,579,6.363028103540465
601,5,16488,3.0,31,0,1,496,6.208590026096629
602,5,14412,1.0,45,0,1,639,6.461468176353717
603,4,5606,2.0,21,1,0,34,3.555348061489413
604,2,6626,1.0,43,1,1,471,6.156978985585555
605,3,8599,1.0,59,1,0,94,4.553876891600541
606,5,14211,2.0,28,0,0,27,3.332204510175204
607,5,14653,0.0,29,0,0,425,6.054439346269371
608,5,15883,1.0,36,0,0,167,5.123963979403259
609,7,16586,4.0,49,1,0,23,3.1780538303479458
610,1,5102,1.0,60,1,1,1283,7.157735484249907
611,2,7763,1.0,60,0,0,222,5.407171771460119
612,2,5980,1.0,57,0,0,1023,6.931471805599453
614,4,8100,2.0,42,0,1,791,6.674561391814426
615,8,17974,5.0,44,1,0,88,4.48863636973214
616,4,13949,2.0,21,1,1,423,6.049733455231958
617,2,6735,1.0,64,0,1,838,6.732210706467206
618,9,23062,4.0,29,1,0,223,5.41164605185504
619,4,13440,2.0,41,0,1,610,6.415096959171596
620,2,5373,0.0,63,0,1,208,5.342334251964811
621,3,7307,1.0,26,1,0,36,3.610917912644224
622,2,9305,1.0,53,1,0,190,5.25227342804663
623,3,8674,1.0,23,0,0,37,3.6375861597263857
624,3,10873,1.0,69,0,1,426,6.056784013228625
625,9,26445,5.0,45,1,0,51,3.951243718581428
626,2,4772,1.0,68,1,1,571,6.349138991379798
627,4,13431,3.0,43,0,0,157,5.062595033026967
628,4,10562,2.0,60,1,1,359,5.886104031450156
629,2,2350,0.0,31,1,0,639,6.461468176353717
630,10,29948,3.0,57,0,0,39,3.688879454113936
631,5,14142,4.0,30,1,0,299,5.703782474656201
632,5,18397,2.0,30,0,1,49,3.912023005428146
633,6,10764,3.0,55,0,0,60,4.110873864173311
634,9,21618,2.0,29,0,0,83,4.430816798843313
635,5,11466,3.0,60,0,0,112,4.727387818712341
636,3,12144,1.0,62,1,1,418,6.037870919922137
637,6,14961,4.0,43,1,0,18,2.9444389791664403
638,3,10118,1.0,44,0,0,72,4.290459441148391
639,2,3796,1.0,67,1,1,303,5.717027701406222
640,9,25145,5.0,22,0,0,36,3.610917912644224
641,6,15956,3.0,46,0,0,35,3.58351893845611
642,4,10072,1.0,56,1,0,71,4.276666119016055
643,4,9148,1.0,39,0,0,5,1.791759469228055
644,8,21758,4.0,31,1,1,121,4.804021044733257
645,6,13953,3.0,45,0,0,17,2.8903717578961645
646,3,8708,1.0,69,1,1,519,6.253828811575473
647,1,666,1.0,35,0,1,1200,7.090909822079984
648,5,7955,1.0,46,1,1,3,1.3862943611198906
649,5,7572,3.0,56,1,0,310,5.739792912179234
650,7,14298,3.0,33,1,1,99,4.605170185988092
651,10,19678,2.0,19,0,0,70,4.262679877041316
652,5,8663,2.0,62,1,0,128,4.859812404361672
653,2,5088,1.0,22,1,1,223,5.41164605185504
654,3,4878,1.0,45,0,1,640,6.46302945692067
655,8,22047,8.0,48,1,1,275,5.62040086571715
656,6,8959,4.0,36,0,1,1006,6.914730892718563
658,3,9150,0.0,60,0,0,111,4.718498871295094
659,5,12330,2.0,43,0,1,443,6.095824562432225
660,6,16901,0.0,49,1,0,399,5.991464547107982
661,3,8857,2.0,18,1,1,601,6.400257445308821
662,4,7105,1.0,39,0,1,90,4.51085950651685
663,10,27752,5.0,33,1,0,108,4.691347882229144
664,6,16770,1.0,18,0,1,573,6.352629396319567
665,5,15452,1.0,26,0,0,248,5.517452896464707
666,4,15183,0.0,59,1,0,212,5.3612921657094255
667,3,3840,0.0,40,0,0,128,4.859812404361672
668,10,17767,4.0,45,1,0,248,5.517452896464707
669,9,27056,5.0,24,1,1,128,4.859812404361672
670,3,9493,0.0,49,0,0,186,5.231108616854587
671,7,21590,3.0,66,1,0,265,5.583496308781699
672,4,9472,1.0,43,1,0,237,5.472270673671475
673,1,755,0.0,46,1,0,62,4.143134726391533
674,7,20644,1.0,55,1,0,51,3.951243718581428
675,3,9873,1.0,54,0,0,154,5.043425116919247
676,5,13475,3.0,52,0,1,579,6.363028103540465
677,6,19405,4.0,63,1,1,64,4.174387269895637
678,8,20818,5.0,44,0,0,72,4.290459441148391
679,5,19004,4.0,68,0,0,338,5.82600010738045
680,3,5784,1.0,18,1,0,208,5.342334251964811
681,2,7582,0.0,58,0,1,698,6.54965074223381
682,7,18485,5.0,70,1,0,107,4.68213122712422
683,6,19152,3.0,59,1,0,27,3.332204510175204
684,6,14074,3.0,31,0,0,490,6.19644412779452
685,3,3701,1.0,31,1,0,8,2.19722457733622
686,2,7822,1.0,55,1,0,840,6.734591659972948
687,2,8395,0.0,40,1,0,51,3.951243718581428
688,1,2075,0.0,24,1,0,57,4.060443010546419
689,4,12463,2.0,49,0,0,16,2.833213344056216
690,3,12773,1.0,42,0,0,318,5.765191102784844
691,3,7219,2.0,49,1,0,268,5.594711379601839
692,5,16707,1.0,57,1,0,99,4.605170185988092
693,3,2678,0.0,18,0,1,423,6.049733455231958
694,4,10571,2.0,48,1,1,771,6.648984550024776
695,4,14347,2.0,50,0,0,314,5.752572638825633
696,1,797,1.0,36,1,1,1036,6.944087208229528
697,6,19096,3.0,23,0,0,357,5.8805329864007
698,6,12673,2.0,23,0,0,475,6.16541785423142
699,7,15301,4.0,27,1,0,296,5.6937321388027
700,3,11085,1.0,55,1,1,999,6.907755278982137
701,2,6339,0.0,63,0,0,30,3.4339872044851463
702,5,16995,2.0,27,1,0,187,5.236441962829949
703,2,6359,0.0,48,0,1,1236,7.120444372392488
704,4,15097,1.0,51,0,0,190,5.25227342804663
705,7,14241,4.0,22,0,0,178,5.187385805840755
706,4,8218,1.0,62,1,1,434,6.075346031088684
707,5,19611,3.0,39,1,1,424,6.052089168924417
708,6,14792,2.0,53,0,0,288,5.666426688112432
709,5,11335,2.0,32,0,1,445,6.100318952020064
710,7,20976,3.0,62,0,0,104,4.653960350157523
711,7,14232,5.0,55,1,0,126,4.844187086458591
712,6,20667,1.0,35,1,0,115,4.7535901911063645
713,3,5349,0.0,46,0,0,906,6.810142450115136
714,7,19127,2.0,70,1,0,122,4.812184355372417
715,6,15745,4.0,42,1,0,127,4.852030263919617
716,1,3919,0.0,67,0,1,1230,7.115582126184454
717,4,12541,3.0,61,0,0,204,5.3230099791384085
718,3,8973,3.0,21,1,1,692,6.541029999189903
719,5,12055,3.0,40,0,0,121,4.804021044733257
720,6,19166,3.0,46,0,0,229,5.438079308923196
721,3,6741,1.0,37,0,1,669,6.507277712385012
722,8,22479,2.0,20,0,0,171,5.147494476813453
723,8,20785,4.0,41,0,0,524,6.263398262591624
724,3,3411,1.0,23,0,1,333,5.811140992976701
725,4,8367,2.0,22,1,1,508,6.2324480165505225
726,4,11790,2.0,45,0,0,200,5.303304908059076
727,3,10470,1.0,40,1,1,323,5.780743515792329
728,4,8378,2.0,44,1,0,160,5.081404364984463
729,5,9351,1.0,27,0,0,111,4.718498871295094
730,12,30587,6.0,37,1,1,66,4.204692619390966
731,3,11453,1.0,43,1,1,358,5.883322388488279
732,7,25122,2.0,34,0,0,107,4.68213122712422
733,5,8516,1.0,24,0,0,362,5.8944028342648505
734,7,14355,0.0,26,1,1,291,5.676753802268282
735,5,11920,1.0,51,0,0,49,3.912023005428146
736,5,14728,3.0,20,1,0,178,5.187385805840755
737,5,8717,2.0,30,1,0,208,5.342334251964811
738,3,3231,0.0,30,1,0,231,5.44673737166631
739,5,10327,4.0,22,1,1,623,6.436150368369428
740,9,22729,1.0,39,1,0,67,4.219507705176107
741,3,4816,1.0,41,0,1,16,2.833213344056216
742,5,16904,2.0,44,1,0,10,2.3978952727983707
743,10,31135,4.0,30,0,0,388,5.963579343618446
744,4,13251,4.0,62,1,0,106,4.672828834461906
745,3,6311,1.0,68,1,1,645,6.470799503782602
746,5,14686,2.0,45,0,0,14,2.70805020110221
747,5,17784,2.0,54,1,0,69,4.248495242049359
748,5,11562,1.0,61,0,0,393,5.976350909297934
749,7,19108,3.0,18,0,0,39,3.688879454113936
750,2,1430,1.0,44,1,0,204,5.3230099791384085
751,4,13401,1.0,58,1,1,426,6.056784013228625
752,5,16813,1.0,29,1,0,84,4.442651256490317
753,4,10911,1.0,46,1,1,694,6.543911845564792
754,5,11564,4.0,70,0,0,27,3.332204510175204
755,4,9980,4.0,65,1,0,137,4.927253685157205
756,4,9744,2.0,53,0,0,306,5.726847747587197
757,2,6245,1.0,55,1,1,664,6.499787040655854
758,4,13941,3.0,66,1,1,433,6.073044534100405
759,1,4606,0.0,49,0,1,1296,7.167809184316444
760,2,6255,0.0,67,0,0,178,5.187385805840755
761,9,25486,3.0,57,0,0,64,4.174387269895637
762,8,15136,5.0,61,1,0,286,5.659482215759621
763,4,14824,2.0,29,1,0,512,6.240275845170769
764,6,15023,2.0,24,0,0,36,3.610917912644224
765,4,15941,1.0,27,0,0,41,3.737669618283368
766,9,18084,5.0,46,1,0,51,3.951243718581428
767,6,19659,5.0,66,1,0,439,6.0867747269123065
768,7,19093,2.0,47,1,0,248,5.517452896464707
769,4,6926,3.0,30,0,1,868,6.767343125265392
770,6,23148,3.0,58,1,0,54,4.007333185232471
771,4,11461,1.0,27,1,1,464,6.142037405587356
772,4,8370,1.0,25,0,0,24,3.218875824868201
773,4,14077,3.0,64,0,0,157,5.062595033026967
774,7,17867,4.0,43,1,0,158,5.068904202220232
775,3,6056,2.0,46,1,0,539,6.29156913955832
776,6,14734,2.0,23,0,0,319,5.768320995793772
777,5,13422,1.0,24,1,0,331,5.805134968916488
778,3,7649,1.0,52,1,1,447,6.104793232414985
779,3,4305,2.0,29,0,0,151,5.0238805208462765
780,1,824,0.0,22,0,1,237,5.472270673671475
781,7,20679,5.0,41,0,1,54,4.007333185232471
782,3,8034,0.0,68,0,0,153,5.0369526024136295
783,4,10563,2.0,70,0,0,250,5.525452939131784
784,4,6602,1.0,69,1,1,390,5.968707559985366
785,5,8623,2.0,39,0,0,208,5.342334251964811
786,4,8269,0.0,38,1,0,199,5.298317366548036
787,1,4602,0.0,36,0,1,478,6.171700597410915
788,5,14855,4.0,34,1,0,203,5.318119993844216
789,2,3167,0.0,46,1,1,373,5.924255797414532
790,5,10760,3.0,23,0,0,23,3.1780538303479458
791,7,22858,3.0,54,0,0,103,4.6443908991413725
792,3,8068,2.0,45,1,0,243,5.497168225293202
793,3,6414,1.0,34,1,1,484,6.184148890937483
794,7,19827,1.0,63,0,0,313,5.749392985908253
795,4,12227,4.0,62,0,1,771,6.648984550024776
797,1,220,0.0,21,1,1,514,6.244166900663736
798,5,16152,4.0,40,1,0,5,1.791759469228055
799,6,24039,1.0,32,0,0,122,4.812184355372417
800,10,23458,5.0,25,0,0,150,5.017279836814924
801,3,6888,0.0,62,0,1,582,6.368187186350492
802,4,10892,2.0,62,1,1,992,6.900730664045173
803,7,22704,5.0,18,1,0,101,4.624972813284271
804,3,10176,1.0,36,0,1,855,6.752270376141742
805,7,16909,4.0,20,1,0,171,5.147494476813453
806,4,12000,1.0,48,1,1,270,5.602118820879701
807,7,21627,2.0,19,0,0,25,3.258096538021482
808,3,5617,1.0,56,1,1,464,6.142037405587356
809,5,14823,3.0,59,0,0,28,3.367295829986474
810,8,19661,2.0,69,0,0,98,4.59511985013459
811,4,10832,1.0,45,1,0,89,4.499809670330265
812,6,14573,1.0,32,1,0,422,6.0473721790462776
813,2,5634,2.0,43,1,0,114,4.74493212836325
814,5,14913,3.0,37,0,0,291,5.676753802268282
815,2,7898,0.0,68,1,1,282,5.645446897643238
816,4,4578,1.0,45,1,0,188,5.241747015059643
817,5,13551,4.0,38,1,1,856,6.75343791859778
818,7,20475,2.0,65,1,0,2,1.0986122886681098
819,5,15655,4.0,65,1,0,37,3.6375861597263857
820,8,25363,6.0,58,0,0,46,3.8501476017100575
821,6,14570,2.0,64,0,0,490,6.19644412779452
822,5,12874,3.0,25,1,0,34,3.555348061489413
823,4,14322,1.0,34,0,0,43,3.784189633918261
824,3,5160,0.0,52,1,1,582,6.368187186350492
825,6,15042,3.0,55,1,0,206,5.332718793265369
826,3,10464,2.0,52,1,0,131,4.882801922586371
827,9,26106,4.0,46,1,0,38,3.6635616461296463
828,3,8760,1.0,67,1,0,52,3.970291913552122
829,4,11523,3.0,46,0,0,138,4.934473933130692
830,3,13238,0.0,57,1,0,57,4.060443010546419
831,4,11403,2.0,41,0,0,107,4.68213122712422
833,5,15507,1.0,52,0,0,77,4.356708826689592
834,3,5942,2.0,35,0,1,293,5.683579767338681
835,5,16762,1.0,59,1,0,228,5.43372200355424
836,8,22445,3.0,60,0,0,253,5.537334267018537
837,2,4893,1.0,25,0,0,158,5.068904202220232
838,5,8222,1.0,48,1,0,61,4.127134385045092
839,8,22452,4.0,34,1,0,367,5.908082938168931
840,7,18564,5.0,31,1,1,598,6.395261598115449
841,4,12070,1.0,20,0,0,89,4.499809670330265
842,13,43977,4.0,25,1,0,9,2.302585092994046
843,4,14861,2.0,48,1,0,125,4.836281906951478
844,3,6702,2.0,59,0,1,321,5.7745515455444085
845,5,17917,3.0,43,0,0,77,4.356708826689592
846,3,10650,0.0,52,0,1,823,6.714170529909472
847,8,23557,4.0,31,1,0,362,5.8944028342648505
848,8,15680,2.0,38,0,0,284,5.652489180268651
849,2,8636,1.0,42,1,1,13,2.6390573296152584
850,7,20948,3.0,60,1,0,98,4.59511985013459
851,5,11393,2.0,45,0,0,283,5.648974238161206
852,8,21593,3.0,40,1,0,49,3.912023005428146
853,6,15308,2.0,60,0,1,528,6.270988431858299
854,4,14681,0.0,37,0,1,404,6.003887067106539
855,4,9116,1.0,53,0,1,219,5.393627546352362
856,7,21008,4.0,59,1,0,510,6.236369590203704
857,8,23400,2.0,31,1,1,58,4.07753744390572
858,5,8831,2.0,39,0,0,280,5.638354669333745
859,3,8029,1.0,31,1,0,154,5.043425116919247
860,4,10283,2.0,20,0,1,275,5.62040086571715
861,5,14327,2.0,38,1,0,154,5.043425116919247
862,4,6770,1.0,62,0,0,227,5.429345628954441
863,5,14443,2.0,66,1,0,31,3.4657359027997265
864,6,20705,3.0,31,0,0,107,4.68213122712422
865,7,18384,2.0,69,0,0,147,4.997212273764115
866,3,9184,2.0,24,1,0,267,5.5909869805108565
867,2,3638,1.0,31,0,1,871,6.77078942390898
868,4,7140,0.0,53,0,1,260,5.564520407322694
869,3,11233,1.0,67,1,0,241,5.488937726156687
870,3,3268,1.0,44,1,0,215,5.375278407684165
871,9,18929,4.0,19,1,0,189,5.247024072160486
872,8,21693,4.0,48,0,0,509,6.234410725718371
873,8,32250,4.0,53,0,0,101,4.624972813284271
874,1,1911,1.0,28,0,1,170,5.14166355650266
875,8,22107,5.0,54,0,0,456,6.124683390894205
876,4,8202,2.0,25,0,1,476,6.1675164908883415
877,4,7897,2.0,27,1,1,373,5.924255797414532
878,2,5883,1.0,69,1,1,624,6.437751649736401
879,4,12676,3.0,51,0,0,159,5.075173815233827
880,10,33394,2.0,53,0,0,261,5.568344503761097
881,6,17891,1.0,35,1,0,220,5.3981627015177525
882,4,6431,2.0,60,0,0,123,4.820281565605037
883,8,23173,4.0,35,0,0,169,5.135798437050262
884,2,4738,1.0,49,0,1,462,6.137727054086234
885,1,212,0.0,24,0,1,511,6.238324625039508
886,6,20093,4.0,34,0,1,66,4.204692619390966
887,3,7814,1.0,49,1,1,691,6.539585955617669
888,6,19624,3.0,46,0,0,178,5.187385805840755
889,6,19347,2.0,45,1,0,373,5.924255797414532
890,5,13796,2.0,30,1,0,433,6.073044534100405
891,4,15139,2.0,56,0,1,42,3.7612001156935615
892,10,33440,4.0,70,0,0,48,3.8918202981106265
893,6,23539,3.0,53,1,0,491,6.198478716492308
894,7,17317,1.0,55,1,0,239,5.480638923341991
895,1,2876,0.0,28,0,1,467,6.148468295917647
896,3,11136,2.0,40,1,1,563,6.335054251498059
897,5,10489,2.0,55,1,0,449,6.1092475827643655
898,1,1893,1.0,18,0,1,439,6.0867747269123065
899,4,12889,2.0,32,0,0,158,5.068904202220232
900,5,13353,0.0,33,1,0,130,4.875197323201151
901,4,5228,3.0,39,1,0,291,5.676753802268282
902,4,13037,0.0,26,1,1,567,6.342121418721152
903,6,12120,3.0,63,0,0,240,5.484796933490655
904,2,4716,0.0,50,1,1,488,6.192362489474872
905,4,9288,3.0,46,1,1,89,4.499809670330265
906,7,20725,2.0,27,1,0,378,5.937536205082426
907,5,14006,2.0,33,0,0,172,5.153291594497779
908,9,26876,6.0,65,1,0,271,5.605802066295998
909,4,8926,3.0,20,0,1,350,5.860786223465865
910,6,18459,2.0,20,1,0,250,5.525452939131784
912,5,15634,3.0,51,1,0,34,3.555348061489413
913,5,11743,4.0,35,0,0,208,5.342334251964811
914,4,17823,1.0,63,0,0,73,4.30406509320417
915,8,16988,3.0,20,1,0,85,4.454347296253507
916,3,11737,1.0,33,0,1,635,6.455198563340122
917,6,11133,4.0,57,0,0,233,5.455321115357702
918,5,10801,3.0,53,0,0,19,2.995732273553991
919,6,15653,3.0,68,1,0,102,4.634728988229636
920,7,25006,2.0,60,1,0,406,6.008813185442595
921,8,17687,3.0,54,1,0,128,4.859812404361672
922,7,17470,5.0,34,0,1,64,4.174387269895637
923,5,15405,2.0,28,1,1,664,6.499787040655854
924,6,19204,3.0,39,1,0,205,5.327876168789581
925,2,5774,0.0,68,1,1,700,6.55250788703459
926,2,3789,0.0,22,1,1,931,6.837332814685591
927,7,15731,4.0,46,1,0,3,1.3862943611198906
928,5,10406,3.0,23,0,0,318,5.765191102784844
929,5,11943,1.0,19,0,0,66,4.204692619390966
930,5,12673,3.0,35,0,0,7,2.079441541679836
931,7,22370,3.0,36,1,0,152,5.030437921392435
932,5,11296,3.0,24,1,0,103,4.6443908991413725
933,6,19245,4.0,21,1,0,304,5.720311776607412
934,8,16530,1.0,64,0,1,283,5.648974238161206
935,7,28406,2.0,35,0,0,198,5.293304824724492
936,4,10101,3.0,23,0,1,385,5.955837369464831
937,2,5488,0.0,66,0,1,739,6.606650186198215
938,6,13004,1.0,31,1,1,150,5.017279836814924
939,4,9062,2.0,18,0,0,27,3.332204510175204
940,5,12896,2.0,60,1,1,657,6.489204931325317
941,8,22278,5.0,43,0,0,27,3.332204510175204
942,9,30924,1.0,57,0,0,25,3.258096538021482
943,10,36345,5.0,62,1,0,312,5.746203190540153
944,7,20990,5.0,47,1,1,461,6.135564891081739
945,5,9108,3.0,31,1,1,498,6.212606095751519
946,5,10260,2.0,18,1,0,192,5.262690188904886
947,6,12888,1.0,66,0,0,45,3.828641396489095
948,7,19693,2.0,53,1,0,83,4.430816798843313
949,2,8257,0.0,67,1,0,184,5.220355825078324
950,4,11451,2.0,48,1,0,281,5.641907070938114
951,8,23205,2.0,48,0,0,62,4.143134726391533
952,2,4670,2.0,28,1,0,152,5.030437921392435
953,10,19330,5.0,22,0,0,49,3.912023005428146
954,8,19578,4.0,21,0,0,136,4.919980925828125
955,5,9959,3.0,39,1,0,220,5.3981627015177525
956,5,8490,1.0,36,1,0,95,4.564348191467836
957,3,8435,1.0,34,1,1,126,4.844187086458591
958,4,6962,2.0,65,0,0,260,5.564520407322694
959,4,10507,3.0,54,0,0,179,5.19295685089021
960,4,9538,3.0,59,1,0,68,4.23410650459726
961,4,8435,4.0,26,0,1,880,6.78105762593618
962,5,11515,3.0,26,1,0,223,5.41164605185504
963,6,18887,3.0,58,1,0,156,5.056245805348308
964,4,10448,2.0,67,0,0,143,4.969813299576001
965,6,14120,3.0,28,0,0,75,4.330733340286331
966,4,11886,1.0,57,0,0,22,3.1354942159291497
967,5,15655,2.0,34,1,0,148,5.003946305945459
968,6,17402,2.0,27,1,0,200,5.303304908059076
969,2,8489,0.0,60,0,0,195,5.278114659230517
970,6,19173,4.0,70,1,0,159,5.075173815233827
971,6,16585,0.0,63,1,0,498,6.212606095751519
972,7,18954,2.0,57,1,0,28,3.367295829986474
973,9,27255,4.0,62,1,0,44,3.80666248977032
974,6,18484,2.0,68,0,0,81,4.406719247264253
975,4,7569,1.0,55,0,0,131,4.882801922586371
976,4,11044,2.0,62,1,1,616,6.424869023905388
977,2,5138,2.0,59,1,1,743,6.612041034833092
978,3,6885,1.0,61,0,0,63,4.158883083359672
979,6,12878,4.0,45,1,1,57,4.060443010546419
980,3,12712,3.0,53,1,0,179,5.19295685089021
981,4,3697,1.0,21,0,1,462,6.137727054086234
982,5,12292,3.0,38,0,0,387,5.961005339623274
983,2,1408,0.0,31,0,0,164,5.10594547390058
984,3,10700,0.0,34,1,0,98,4.59511985013459
985,7,13829,1.0,50,1,0,491,6.198478716492308
986,5,21347,5.0,20,0,0,104,4.653960350157523
987,6,21255,2.0,20,1,0,16,2.833213344056216
988,7,21442,0.0,64,1,0,66,4.204692619390966
989,4,8170,1.0,26,0,0,53,3.9889840465642745
990,9,18750,5.0,19,0,0,77,4.356708826689592
991,7,17053,2.0,43,1,0,241,5.488937726156687
992,8,18422,2.0,69,0,0,274,5.616771097666572
993,6,13099,4.0,38,0,1,120,4.795790545596741
994,4,8176,2.0,24,0,0,95,4.564348191467836
995,7,22902,3.0,28,1,1,682,6.52649485957079
996,5,15307,0.0,70,1,0,231,5.44673737166631
997,9,20880,5.0,19,1,0,105,4.663439094112067
998,5,13840,2.0,25,1,0,145,4.983606621708336
999,6,13208,0.0,26,0,0,271,5.605802066295998
1000,7,12896,2.0,60,0,0,18,2.9444389791664403
1001,3,7610,0.0,56,0,1,302,5.713732805509369
1002,6,17389,1.0,69,1,0,251,5.529429087511423
1003,6,19677,1.0,22,0,0,521,6.257667587882639
1004,4,10733,1.0,22,0,0,260,5.564520407322694
1005,5,21630,0.0,64,0,0,3,1.3862943611198906
1006,5,18714,3.0,65,1,1,115,4.7535901911063645
1007,3,11785,0.0,59,1,1,493,6.202535517187923
1008,3,3581,1.0,41,1,1,9,2.302585092994046
1009,8,23037,5.0,55,0,0,286,5.659482215759621
1010,6,15089,1.0,45,1,0,186,5.231108616854587
1011,2,9114,0.0,61,1,1,30,3.4339872044851463
1012,4,13827,2.0,42,0,0,138,4.934473933130692
1013,9,18962,3.0,29,1,1,20,3.044522437723423
1014,6,15337,3.0,42,0,1,654,6.484635235635252
1015,9,22251,5.0,50,1,0,350,5.860786223465865
1016,5,11885,1.0,37,0,0,306,5.726847747587197
1018,5,9129,2.0,36,0,0,258,5.556828061699537
1019,1,665,1.0,25,1,0,43,3.784189633918261
1020,5,16434,3.0,36,1,0,321,5.7745515455444085
1021,4,8986,1.0,44,1,1,70,4.262679877041316
1022,5,7946,3.0,22,1,0,93,4.543294782270004
